id,amount,bank_country_code
40e32078-4c4e-4744-ac0f-ffc30af6979e,40.77,id
60bebae0-2ab9-4459-8b2b-b576742fcd5c,351.98,nl
5285fb84-6543-44dd-8644-52b873ad3320,87.27,no
5ecb30a1-082c-45a9-a92e-c2b7818f9228,4.97,ch
3a5dea58-0d90-49fd-b001-2d0bdb7aecca,10.26,id
45693d1c-653e-4172-a35d-9aaed8bc0eab,9.81,de
7e8e3e80-ad3b-4a78-ba9d-2a5174e52214,5.57,uk
8eb2f067-612d-4832-94d5-af13b465a775,48.62,za
76bcf0c2-0620-4469-999d-3a9beb7fc06b,5.23,cl
9fe5765d-8882-48fd-b677-7b59d26de301,6.5,ua
633206f3-a643-47d7-bb75-53c3417a7762,5.12,gr
a22f5713-5939-4866-b6d8-7f5c76169215,656.49,be
d20335b1-1b48-4f1e-80ae-df8d772ab7f7,2.51,sa
4e4a056b-9aa0-4517-8127-4430ee9e07bf,11.04,ua
2da1e7d4-2513-49ca-9c46-b8d8e484f56b,42.41,th
51326a60-3d73-4614-afaf-208ad0130495,5.98,mx
0e1ade96-b637-48e5-b8e3-6928ee6a3be1,331.19,fr
e1201923-0865-4d7d-a866-09f7db1372cc,560.49,id
a0cf42f0-8d07-4715-b615-3f114f102fa6,675.6,cy
5b244cb6-34b3-4b65-8a96-cabcd32b87f8,6.75,pl
4836c20e-474f-4651-9972-4f90743e35a0,27.66,cl
008fbbaf-9149-4fd8-8cee-0c6fff3a9d57,2.89,us
bd6ffb72-11ee-4876-b0c1-372ba787ab06,690.78,it
33d2cfbd-c8de-4ea2-b760-5122cff96dd7,3.3,fi
cddfb449-f2c6-4ae5-ae38-357f9a665d7b,8.8,hk
04e239f5-1883-48ea-b832-55a63919398b,46.48,vn
09016ad1-ec3b-415f-9cb9-83d9a0f6038e,0.84,fi
2377ddb3-b693-4232-9d11-d8236789e8d0,6.97,il
0b7fd8bc-46e7-4f89-ab1a-7b3c9ef60e37,22.79,ru
18f0faf1-4173-4d52-97a5-4781fc617fcb,50.06,be
b767c45b-ee5f-433d-9b8d-a10cfb85a364,5.93,no
740694fc-e250-4558-8f76-beda23e2ea0a,18.44,gi
edda6ae4-0a0e-4e42-95fb-dfec320c80e5,8.77,fi
51bf0644-07b3-43c2-ac5d-eb0872032261,0.49,sa
6a2af50b-4eb6-492b-9aef-692292dc60e8,2.18,cl
349faacb-ac6e-4bba-9c05-9d439ccd2d4a,3.45,fr
ef76a840-8fa5-415d-a1f3-6b1b2b12864c,4.27,hk
68635b10-6cc3-4b86-9ea2-c6951e080169,39.25,cl
b1b89d63-0200-42a3-a78d-3d48ccbba6fe,4.13,gi
1493e2eb-0ad9-4f67-8712-1be227cc1bb2,1.06,ua
eab417f2-45c4-4540-bd02-57e36ef89517,319.4,il
01d93b5f-5f84-4fa7-8ff7-8a9fe4d95c0e,16.72,vn
ab006f87-e7b5-44f6-821c-b8800945a16e,96.18,jp
8de6b0f5-a89a-4660-b01b-cf9dbeaf848f,5.9,cl
230eedaf-642e-4ae6-ab9f-7f1f9cfd4b64,9.0,sa
822feff3-2e78-4ad2-a133-12ff06cb7d18,7.52,bh
0d033abb-4c95-4750-ad60-9a61c5dad026,747.67,nl
64e01193-53c3-4c88-84fe-5a4b8fb8928c,7.33,nz
8ceba9eb-2921-4e70-97c4-218ed7f3e1e6,0.2,sa
5167d8e9-7cd1-4f02-b747-1afd05d713fc,1.57,ng
06a16aeb-ea72-4959-ad1b-7bb5d5579a75,48.91,sa
76e0e47b-5175-42ab-b4b8-3a212143ffd6,988.77,bh
a1fa2415-7b38-4675-82e1-04d664c61126,4.91,gi
f3808653-e1c5-4e48-b188-aff391874db8,33.29,ky
4e591bb6-5d00-44d4-912f-ba7b8c65676d,3.52,il
521b8879-e6d3-4bb5-b967-59f2071c6cac,9.64,ng
6d63926c-401a-4d0c-9d18-bbe6509bbb3c,148.4,ng
ae772768-7fb0-4a67-a310-57cda7e17a6c,4.1,ro
1e7606dc-cf0a-4cfc-8972-275c686d6562,5.27,vn
2add1689-692f-4d54-9c07-006c9056b3d9,29.93,id
3049b4b0-d356-4173-a839-41dd38045088,0.47,tr
98115a8a-9f13-4b32-b231-3ef19e35979b,669.48,fi
dfbc8ae9-e922-47d7-8dd7-201f34d346d3,59.27,jp
78088c39-2772-40d5-97cc-20b084452c0a,6.72,ro
88a65176-bf47-4fb2-9f49-26bb4c5413a5,1.0,fr
445e37ed-2c2d-4256-947b-46b5b85cd621,34.27,gr
da43f53d-dcf4-4afe-999e-4e2ac392a056,38.79,ae
312fceef-3e5f-45cc-a568-78c643bb1e36,0.12,fi
6dd89201-ccf2-44f5-a8e4-cc70e94c1c9f,41.78,hk
1e225bf6-493f-4d18-8280-4cf9a48cd319,9.06,bh
ca694051-5f9c-40e8-8430-71a58f41967e,20.36,bh
b482c4b0-eceb-4f66-be91-3be429272956,2.45,ro
d4f0fa31-8412-42fd-a2c4-645105044e2d,5.42,be
8085e290-c6a0-4218-8f0c-15453a90cabf,24.46,cn
8a37457a-dcf6-4e9b-a909-c8436708cf18,6.7,br
f43f3609-d683-4b0a-9879-72cd1e22dc59,1.04,be
86b89879-8b36-4d0a-981a-081a7dcc569e,26.41,us
cb256afd-7716-4e21-9f41-e0823bbdd8ef,46.05,nz
90fa3042-cbc8-4c90-ac0d-940f8f063a5a,4.11,ie
7f5c615b-603b-401c-a0d8-05dffd44b2f5,74.55,za
7a2e5db7-6926-48e9-ac69-b042f8181265,7.57,sg
61ffffef-221c-47d5-99b1-9973401e90be,7.44,fi
25698f1e-137a-402b-8686-14166ab2479d,5.34,vn
2099bc7b-19f6-4ce1-8632-542ce642552b,34.6,it
5fc8bc36-2b7e-48a1-9a51-19d5bd77ff28,632.04,ie
59d63d01-1936-429d-aa8e-b8d2866ab23a,39.58,nz
edcf6c2d-af32-467a-b944-350c0c4a8c80,373.73,bh
cbadc919-53e4-48a8-9103-1498a89a0c75,677.74,ca
87f72342-b44d-4f3d-8ccb-8f7a3cec1907,1.5,de
3b8b1785-a05d-4ee2-9de4-16b543db0bf5,6.9,se
75f0b604-68a7-4cff-82d7-edb320f3f07e,9.76,gi
9476af01-250c-4c27-8679-46e9c99e0e85,32.4,fj
63b601c6-ab54-4415-9c4f-b8f0a8dd044b,94.17,vn
5c7253f5-c5c8-4888-8394-0b9f5cae8883,4.3,be
267e83fd-1e19-4a3b-a2ad-cf9eff33f07b,40.22,ma
29ef922f-8159-4a86-a016-1472e69ed66e,555.23,cl
350b93b7-814d-454c-be73-909e1139a005,4.69,tr
5b258e75-15aa-4f75-808f-71b1757d7200,36.56,ng
26837e10-c7b4-4312-8751-1456158454dc,598.33,bh
1a836ce8-7d08-45e3-a0fa-87c8f6822573,609.95,nl
9e3c93a4-eb26-480b-9308-cc5947dcdd9b,2.52,bh
be98709e-f6dd-4cf3-a829-3e1485b86068,37.59,ar
a4b561d6-a40a-4307-90cb-09be1e32a9aa,36.11,cy
8c1f404c-7204-49f0-87d5-9a96e7c1855f,34.91,sa
77d4bcc1-f20f-466d-9858-674be974b2f7,2.57,ae
2ca2fffd-f20e-4e3f-b721-a2e24d2daee9,11.61,sg
79ee5cfa-727d-4efd-b104-d38af93d0b1a,9.7,th
939d609a-f70c-47ab-8ded-fa1f497e5780,5.59,il
d6770c86-2e86-40bc-a04b-9a77987e4033,5.55,pl
75c4db45-6d85-4820-ae52-64967148f9b7,15.64,nl
ba22ae73-40e4-419f-a198-54dbedd75b66,67.68,tr
1fd78bbe-710d-4f7b-af5a-3db186f5adfc,7.75,cn
ab4bffc8-2b10-4094-8a34-bef101637108,1.03,fj
64de156f-567c-41a7-96cb-85d1b61d79f6,155.19,il
9f46c2eb-9998-4960-a95c-fbdcbdf85f62,20.66,sg
e46faa98-da8f-4ee2-b38c-23456e8e205d,5.53,th
c8f3f566-03cd-4fc3-b5ab-ef1516cb9036,8.92,br
cfde1c16-3233-4ef4-bc06-bd1c5c9682ce,0.12,th
6f8d0e91-894e-4c4e-8430-d5a749402739,0.39,se
07da2db8-dc45-4b6b-9e24-5de25a7d6193,94.21,vn
a75da6b9-ae21-4588-8033-fe43752f742d,3.28,fr
9103eb80-5639-41db-b601-1ac093cf5262,9.77,sg
d64f5910-4a3d-4334-9c66-be1de9210060,3.61,th
9075f2bf-3141-4550-b966-38afd10633c5,42.49,pl
8a870f6a-bdc0-4f12-8369-b65b3bf8781b,4.61,za
03b030cd-3800-4472-bb5c-5bb3e3529eff,16.87,hk
7d3af67e-1757-4190-aed5-c88bf7288391,71.66,sg
63a63b55-8157-47d2-994d-5758d2157303,2.5,fj
30e9a560-d251-443a-adda-52ab648f3188,16.68,sa
d4c0a7b2-dc1e-43fc-ae64-d2a3077092ed,8.88,sa
b0b668a9-da39-428c-a8f8-47e9e4ec547f,8.2,hk
f19e3b6d-be68-4e49-8913-0bbb61b379fe,56.92,mx
6dba4670-9761-4c02-ab99-4a9a40f7f816,29.3,cy
7aadbe0e-8c90-4179-bf5b-84bbd0442e33,15.26,pl
7737fc82-3f5c-4546-9897-8478a5452415,243.01,fi
7ad5a4d6-4d27-4ae8-9894-7543019e81fb,3.43,jp
c1ea145b-3c5b-4e60-9904-f6da4d006637,20.7,ar
7f407d2e-8709-4fa1-aa46-823776a6a99b,8.53,be
c3fac925-a276-4d9f-8853-1f8f7be15005,7.17,es
307355bc-c3cb-4dcd-95c1-2835646fd0de,7.99,ky
600ef716-259c-4001-b157-2eb6e7da5209,27.32,gi
da86e52e-6c4c-475c-a42c-e8906bcb5a44,29.39,fi
53279b77-fc48-4a02-a945-451a07ff5928,8.84,tr
2c81aa17-c38e-45f4-9bfd-4084c3312d0e,37.89,be
f84d5a26-b75d-4dab-84e2-fc9ee14ba9ad,8.88,fr
f5b9c7ac-6b28-457a-b406-13a3706700d4,27.72,se
4d6b7045-46f6-4698-a1cf-e13a4916a651,1.43,ch
a3deca8d-db10-4db1-baca-4cac3e3a1409,8.26,gi
3199dd81-a34a-4a52-8dc6-59c6ebdb42fd,0.31,tr
3503d417-06bc-47b2-8621-c1d24fbd62ec,721.28,nl
a69da69d-e857-4c47-b3d7-6c294ef13760,51.44,il
207a8656-0027-40c8-8916-f7cb8c9b2a80,1.03,sa
aea9857a-f685-4b16-b93f-f2b88b8a7eff,17.17,fi
e8829230-d02a-47cb-a561-9481c172853d,5.7,de
c866b8fa-50a8-4d4f-a5c5-229941dc96a7,56.84,ro
4358ee23-b23b-409e-a80b-93da57b3e962,9.5,ru
bf8c69fc-4792-4817-94b1-12f9a489d40f,8.05,nz
61275909-cf63-493a-9296-bc66dd0448a9,6.91,ch
9c337f0e-28d5-4744-9ea5-36318ae62a75,8.64,ar
14761ed6-b758-4d96-872e-e8715d184e90,0.17,sa
22f42684-534c-4ba5-a2fa-d595d55515ee,48.09,es
872cbfce-d19e-4665-b797-8d1905adf34a,8.9,ua
d0ff8d3d-4c55-44ab-9609-945f34af103e,9.94,ae
5a368735-9d2a-45a4-9179-7e037f67cbdb,9.14,bh
ff62d57e-c653-4aa3-b250-93cb020f9057,2.39,jp
4410533f-1420-4eba-925a-8d7cecd7e228,0.81,ru
ab09f6af-7a6d-48d6-af52-e175229bb43c,1.75,ky
a5445213-ffcb-4df0-96e4-f47a51d84371,8.45,ch
acfa37b8-8f25-471c-9c2e-119223c46ca4,2.22,za
0a332818-b7d0-417b-b765-537b21e50646,6.34,jp
f8d5bdfa-d18b-4ffb-ad61-658efa9ed991,4.76,gr
b0a0b308-3053-4f0e-9ff7-69716d4f500a,8.63,il
bdc9fa19-9419-428c-bf9d-db21eb6c1f22,7.55,sg
9d6b50ee-1409-46c1-b4ff-6d03cb6f5e16,36.5,us
e85e43a0-ca9c-415e-bcd9-c25a76c49680,5.33,au
566efbe9-60c2-49be-8ac6-40ac2034c49e,7.24,bh
0143d08c-198f-4975-a18a-ea13be44f2da,20.34,ua
cd2a6915-0a30-460f-86f5-ffc7d26ccb09,2.17,za
e796fb70-fd6d-455a-a8b1-e83e27927a40,4.43,fi
c0cf4dc3-b3ba-4c69-9f6d-a6eaa46e4aa9,717.07,ua
ff8a89ff-38df-4221-93e4-0bd9a90c9f1e,5.78,mx
ea6652f9-4d62-4621-99c8-6a1a6469977c,6.66,ae
e1a7b732-9db5-4829-8cd5-ed4e6153c197,689.4,br
dd032ef2-70b3-4dd3-b8ec-d0825486d526,43.18,fi
dea938c6-c5b7-47ca-93c7-2f2978073d26,24.97,za
9cc5742e-1220-4051-9047-03fc957317ac,4.99,il
969b15ed-b0cc-41f4-ad13-78fcd73965de,9.83,ar
ea0c60a7-010d-4185-9f65-67897b311df3,394.94,ru
48f70d9c-aa1d-4120-8555-537a1be356ec,11.69,ie
541c97c5-fb1a-49c1-9fc7-90b0e1cd264f,48.2,pl
8022bbff-f526-40aa-8e73-3fd4924a38a9,34.81,nz
79d4180d-0c66-4fd3-b2a3-abcdbc8c3686,45.36,gi
42277a7f-a7d0-40e5-b458-292467fa94d5,0.92,nl
97bc8650-17e0-433a-98a4-b2680620a22a,6.98,fi
3627de81-d000-498b-814f-71b3f6a6f90d,7.83,us
eb1c0861-07f5-4aa4-8793-2bdf5d14b9bd,7.13,pl
8d77430d-63b7-4972-839f-cb43bc9bda21,8.6,be
1774ae7b-9e0c-478d-a588-db09f73679a2,65.25,se
255b35af-f45f-4d76-b13f-6068703d5f97,27.06,il
b413b40f-1e9d-4a7c-8014-5f502d94c76c,6.37,th
07557921-dd37-4ae4-9321-2cfca4164a2b,23.15,se
50c39239-75ef-4cb6-abf8-94270dea11bb,1.78,ng
2212a3d3-7745-4b2d-a527-075253dfbb8b,8.53,de
424bc724-255d-4f76-b6b1-839fcb7cc81a,88.45,gr
fb3c7737-bd1d-4e64-9e58-59b969296d4a,8.18,es
c7fe68b3-b05b-479e-a10f-d4c6344c91ca,73.87,cl
f0510773-a5ab-452c-abcb-457c52f14ffc,296.78,au
07d2c58f-8e70-4fdc-8b02-947a63d8cad1,26.83,ng
146f6356-eede-485e-a204-a70125a6424d,45.93,it
4ea9875f-6cae-48d0-a107-c4d845b1f318,27.6,sa
877185dd-6c8d-42f9-a9e5-7d811b588c1c,48.79,sg
998116f4-778a-4eae-902d-66273f692af7,5.96,ky
9ab2e601-1f90-4b97-a0de-5f0273aacae4,92.07,za
ffdb94fd-f2bb-4e47-8bd9-117dc15f34c8,44.46,br
2f2905e1-5f66-43d1-a193-bdea7f3254cc,1.5,gi
2786ed75-c54f-41b2-a314-990732314697,6.25,pl
2fbb924e-38a2-4b33-961a-06092c1c81d7,1.77,it
0fea5cdd-ee80-44c3-8726-5e92c9f4538d,817.58,ae
992781f5-ad4b-4ac4-a3ab-08f6f1cb8509,6.89,ma
43aa5567-5080-41fd-bc9b-e4811942f567,47.86,uk
364b516f-d8e3-4646-9fa5-b30abed8c674,2.02,ch
24503f36-d1c4-4ed2-8346-3005759aed3e,49.82,vn
c3f82df0-4551-496e-9948-fb99fbeadf1c,40.89,gr
28769559-0816-4ea1-b538-4664ebe4462d,24.78,cn
e80cebf0-b992-4e1c-974e-03ab7a14e00b,4.93,il
77e6be4d-6151-41b4-a7b1-e19a678b42e9,8.66,id
2f4445a1-0ea2-4261-9f80-0fca5403b10d,31.35,nl
8405842d-a01d-4ce6-9da3-aa05da76b742,25.57,uk
a6000aa9-95fb-446c-b793-c6f9b9e18a19,5.36,fr
10d05f0f-5c03-48ce-9656-b1ff3b024981,5.87,gr
b102ae3d-b5c8-4c5f-909b-a03fe35502ba,37.82,no
7533397b-56b8-41d4-8a1c-6f943c92d5a2,1.33,es
85fa9e7b-0101-4bce-a6d9-96b7195ca992,6.79,hk
94634f48-486f-409c-b5c3-d2cc3cd10f3c,2.24,cy
4a904079-81df-4d98-9386-d4b4d45278f4,65.59,uk
874d53a4-dc31-4e3d-b47e-8e58ee03d41e,4.73,ng
b6cce226-1600-4ca8-9663-afd1b6590bb3,9.93,gr
31f82c7d-0e4d-4182-b5ae-c09b0381e715,5.21,au
990f1cec-58fe-4026-8a24-dd491742ad9d,17.1,fi
56f28798-2df0-40dc-99fb-0666f4aa0bf3,0.5,ky
f0004999-c384-4bf5-a234-a6a5224c522b,618.18,tr
e370520b-b3b4-481b-95df-ed0bc326bb80,7.66,sg
446c7c05-3498-41de-9e9f-9532762d4795,21.94,za
091c71e5-3af2-4242-b4b1-efcc883206de,841.05,vn
936b5ae7-4eef-486b-96b1-a545c4e5ab39,3.92,sg
26c496b8-ef42-4c2b-9534-4fe3b4105254,19.04,it
f61c8114-e17a-4df9-b14b-c81453a64be9,8.1,mx
b594459e-060e-448a-a5ab-9904d4da4272,18.61,vn
92fee346-f314-4a16-af28-45aaba3cc18e,436.03,ky
c0b05211-d96a-4553-9fa0-bebe209f73e4,7.32,gi
01e8ad83-8f17-4a14-b83c-f3c7e52d7e19,49.94,ar
2ee1d4a8-8f82-4210-9ae1-c47ae39ab303,7.08,br
7c88b525-1a74-433c-a845-0d0c8f919900,97.5,il
2199ac47-1ac9-4362-bae3-50526d37d985,2.26,ch
d84265ff-c9c3-4c1e-be74-682f3a416e7b,865.08,bh
dfc973ca-faab-4927-911f-1a5103d91a4c,6.79,hk
b4570d66-229e-409d-b257-51897979c923,3.29,ie
cd5293f5-e7dc-4f6d-8655-b56c007c2988,1.52,es
ee26d70b-6402-4c7a-b53e-617c7e482bed,43.17,de
fc5ec306-1c58-4dbf-b4b1-04ebf204eb21,9.53,tr
05b26a53-b205-4acb-87c1-1cdfc38c12f6,20.25,ca
dabf388c-c56b-4731-acf7-97fb9a5394ef,49.14,es
a40b110a-3ef3-4abb-86db-914794b34761,1.66,be
f2d87cbf-f316-44e5-9d50-35eaeec64346,73.24,hk
53d65f83-a20d-4247-8c86-343560b89ce4,17.95,hk
da6db80d-101e-46f0-a7af-d0138c8726e3,25.43,vn
45533c34-30b4-4a4b-b666-76c2b9eafafe,4.99,se
7281f51d-9b33-4d51-8154-7701460bc877,0.35,ca
18ac25eb-f5c7-407d-9940-4ef37aa0e2f7,43.75,ky
345ecc07-0f50-4246-bed2-5f93d583525b,2.89,ru
0486abcd-b62d-4b54-8f66-e8a2cae170fc,5.24,fj
53ad8e0c-d20f-4b66-9391-5b43702ee3e4,930.9,fj
78865f3f-b832-4880-ac3a-c0528dfe8914,9.32,se
3ca84766-27e1-499b-afc8-02445c33d72e,940.75,cn
73cfc781-d452-46ee-ab25-e46a7d1871f2,46.99,br
5518a310-fb5c-45ba-aeca-82e93e86a5f4,6.26,gi
cec048c8-3adc-4673-9b3d-a4a5d6d333e4,31.49,mx
e2afd0b9-ca87-4491-8f90-ca437a7b545c,45.86,ar
5fbbf5f6-4fdb-4164-b3bf-ccdf193e2e89,4.4,ky
b4c521ec-52e9-44fd-b871-a9c1aab6bc9c,686.21,fi
3f2640e3-9333-403a-a426-fbbd51d0df3c,8.36,ma
bc1065e8-dec9-4c6c-913b-7ed7f864c56a,19.11,cn
b667df86-0994-4d8e-ae54-b8319710f958,2.69,fj
b10e2d22-4b95-433c-8bed-ac21d7ae0b05,468.94,cn
ad49dceb-68b9-469e-81bb-44bfc3ff901d,4.76,au
46bd17c3-ca8a-40fe-a8b6-a5b50257b5df,25.73,tr
899b712d-8e28-43d2-9631-2fc150b909e3,44.05,th
95cc54cf-d416-40bd-a894-0d61d53150af,696.36,bh
3ece6dab-f6e3-47fa-8fde-4815f6032854,36.54,ng
a3b76215-034a-4730-a80c-1deb90f77f5d,43.58,ch
28b886f0-5f06-4a24-a055-de5ce15754b8,21.5,fr
5395bdf0-8f54-4521-8df3-2349debdc176,70.4,za
27e77ed2-f44f-405d-ac7b-0c3a775b829c,882.46,gr
bea7497e-a176-4a6e-8975-dc4d0bf75923,1.95,nl
948e2ece-1d1f-4ee1-999a-4b8bcc329716,6.02,gr
a50fa247-3ef9-4854-aaac-c781d63df921,0.67,tr
143af3e4-24ee-4ce8-bae0-1e3ab0ff9293,19.24,se
e9a46b04-b64b-4d64-96d2-142b0243b421,46.1,it
9cc82876-70df-4248-8ec6-f6772be71d00,2.09,nl
16854937-3891-487e-a6f1-619412b4b044,1.1,se
b74c0845-a58e-444f-aa3b-513a1054f116,6.17,nl
5b6b25cc-c7da-42be-bbea-896968e11dd5,8.95,hk
37c21716-2d77-4eb0-8444-fa2fa55deea2,7.94,nz
60a3dcb2-dde0-4ee2-b758-571926bc263b,505.03,hk
dee7ccf0-8c9b-47ca-9f2b-d35be1f418cb,12.23,ar
86c32423-f2f4-49d7-a6e0-47cf71cef37f,36.97,vn
6db9cef9-e465-46bf-a22d-964d6a11b6a6,556.29,ca
2989241d-8419-4703-a9a5-8acd557d47c2,2.45,cl
40b05228-f430-40c3-98af-0255321a76b3,754.81,fj
c9ee9507-fdb2-493d-ac47-875ff4bb2aac,7.68,sa
a10bc9c4-8494-4af3-a85b-84c9889873c6,292.8,gr
27639c30-47ef-4d25-9b6a-88a5d5c951ab,5.64,hk
7b1fa7b5-400d-4de8-a4fa-443661955b99,1.22,vn
20244b86-1ae8-4502-b81a-69a033dc8452,20.9,ae
1679af6b-5b1e-4670-a7e7-09f75a961eb8,8.98,fi
1ee79f36-6c37-42c4-acd1-e97399e1f3db,4.83,hk
46377fbc-ac1c-4ec2-bb60-2b09d27ae7c2,72.73,es
699e9942-2379-4b4d-bf60-0137ecb86dbb,2.95,ma
89eab281-d8ae-4998-b5b8-458a91c4bc8b,16.26,hk
deb72865-926c-44f7-808a-251c08faabd5,41.0,br
68c5e630-e87f-4c8f-9bcf-1aaf4c451941,767.11,ch
fafce35e-f881-46ca-8ed2-c960659eb374,31.55,cy
9a4137d0-5898-4290-bc60-e0dad777179a,5.59,cy
c7812f94-4389-437a-85bc-6bc53fb1118e,7.45,ch
92e521f8-fd29-41e9-914f-bda283376d74,223.95,cn
cc0e168c-4e89-4eac-a261-95e53e4cf62d,9.46,de
99d0822e-ff25-4560-b20b-b6fcc340186c,29.6,jp
183114a8-e602-4b46-870a-5868cd9e5214,8.42,ru
064e839d-9bbb-4933-b751-ec02634f878b,3.23,fr
4e4d6178-6654-4b91-af34-50abe047f618,3.94,be
d06ea388-53aa-4018-b487-480cc8a0d59f,5.56,fr
a202d7be-db9b-43ca-960f-b342fea9dd05,6.08,ma
c21f7018-8925-44c3-94d0-2e13896a4d2b,8.44,ky
d83a0661-857f-4186-aa56-fbf065761239,4.38,nz
c09be830-9498-4701-8760-25ddf25c0463,31.37,au
613b98c6-c263-446b-b433-14a7b2d53d61,3.85,es
3039c223-2024-4338-b45e-bed4d5086f82,6.93,th
7a82a166-a138-4404-9300-a32cef6b58d1,16.03,se
45f8900e-b654-4502-8b6d-a80d23e7d3c2,1.32,ky
661334ab-b4ea-4aa2-92bf-5e50385f17f7,9.25,bh
10971aef-b641-48a4-b311-cb7b1ef823c8,6.92,bh
844ca95e-83bd-4e3c-90b6-22993a4fe163,38.25,au
278e758c-d4bf-40be-96e6-5d7b1c21ccbd,51.77,bh
f2c3479b-6130-4131-8ee7-d1bcb4da93b1,480.68,br
d0b6749f-c7a0-44c5-9c1f-21072bb68960,977.22,sg
f9ac0248-0df0-4ba2-a0bc-197ed41e3ee6,9.96,ng
862cdd45-d6c7-47c7-92f9-742837dc6be2,9.16,br
2f888176-eb6b-4890-b210-a2ec22171a10,849.12,ae
d0da7e85-b01b-4e88-8179-a9e98b214f88,15.25,gi
62ef5860-57b8-4484-9229-480c13793b34,8.86,vn
f776d1c6-278b-4388-9af9-5e948cb537da,8.8,au
22587dd8-84f1-40e9-8afc-6464490359cf,0.32,gr
4cd8d659-477d-4842-8438-f6b534429423,4.87,ie
4f1c1655-14f0-405b-ba82-11324635b519,7.3,pl
dbe02db2-2618-4ec2-8678-d4c01666738f,48.9,sa
ed1bd31d-fd9a-4fc5-80f1-89b310868c7d,9.63,nl
fa48459a-f15a-4fe0-96a8-2ae18c779887,3.05,il
20a1ad5e-ccfe-42aa-8262-fb2aad46d126,741.07,se
6496b19b-5786-4bce-8496-58f4b0cf96af,1.66,ky
b45853d2-9686-46cd-bdda-0511dd566248,2.05,il
8f50158c-95fc-46c9-88d2-709f04e11cb5,9.89,it
160780db-a28b-4cc0-a502-307799fc7140,23.55,de
c25969e0-2cd5-44d4-9b11-05ebe1d50848,12.35,ch
eb19e84e-c0c3-4da8-ab40-a5104264e99d,35.06,be
3f226d83-a3dc-4f50-afef-edc4f84cabac,6.94,id
adb7a823-31e9-4a66-8eef-ce07061fd5f9,5.46,no
367f2008-64d8-4957-ab74-aa24a15e3aa8,97.35,ru
2b0d5bb4-ea30-4997-9cdf-52591b588e5e,18.43,no
987d33d1-8f78-47bc-a823-db7ff1f55af5,1.53,ca
8757f8b5-4445-49f8-96fb-c9756e4eedea,23.07,id
11f32fc2-2d17-4abf-8186-905c1300d71c,7.26,mx
f03bde48-7f22-4ae0-a24f-4e6f3908ae0c,5.94,ch
3def66dc-691d-47b9-a198-0086ac9c850f,4.7,nz
8be4f7ae-897f-4731-8bbe-73b964be5a78,7.98,de
b5176a33-b064-4e3a-a684-66b589d1498b,6.02,ie
68134665-f49a-431b-bfad-070289f91ab0,8.61,uk
52a66114-ec55-46c0-8aea-b3a297193eb3,16.81,be
03267ed9-0d6a-4598-884a-00d08cb22f2f,2.14,gr
90552247-7003-41b2-952a-4d28174ba330,37.13,ky
a881a4ff-0061-4baa-a27f-caa07d3f18ba,4.85,ru
0be03a8e-f405-4f02-8570-a03c71997cc2,30.53,ch
634926cc-41f8-4dff-95d0-c391f67724b5,8.43,ie
e6c115c2-3d10-43a7-9108-ae526d92ca48,3.3,za
56ea9676-2303-409e-a120-df631504df23,23.5,ch
07b3f467-8e0c-4d28-b5c0-7b103b2e8716,914.52,ar
6f17b870-3160-441b-8069-8279e0531dbe,1.0,us
3f6389c4-d70b-4af7-818b-480fd3005324,664.88,us
ed2ae6c5-caca-4c76-beef-1cd8a4319b7d,95.94,ar
851b6361-bb32-4a95-aa81-685af0b6102d,209.57,fr
e71dd5a3-472b-45b7-889a-6abc697c38c4,41.56,ae
969f3ebd-221b-4b15-9acf-a387d150e9f6,6.21,de
99b11f46-eafa-40e1-ab2f-909f7bca95f6,40.37,it
a76f947c-d96f-4655-a14f-b50e8ce20e50,8.07,za
9f2425b8-be6e-43f9-b538-830ea1a85bf6,8.13,ca
b62b2198-50bf-4307-b7a4-d4d09e6756fa,3.15,cn
7fe14a73-c2f5-4681-9f2c-6611650e8844,0.72,jp
1283a435-e68c-4a47-88d6-472230e93ad4,6.35,cn
3e63f857-211a-4084-8e53-9b6555235327,9.98,au
9a515dc4-b35c-46ac-9e25-9c4207a766d1,62.93,ng
c0b389b9-8afc-42dd-a569-7ae23bf36de9,91.85,cn
fd941dcc-eca2-4e97-ad23-bddaba0aa25c,61.72,ae
28b1a1a4-e2a9-4821-9566-a78d772b14a4,5.73,gr
fb871054-a0d4-4698-a8c2-86b9a6310d30,2.94,ua
a36c20b0-62ff-4f72-9cf2-fa3d1ae1c871,47.07,nz
eeea1aaa-0dbb-40e3-bcb3-9dd5ec11f9f9,17.56,ca
fbfdd745-75ac-4670-876f-e174762bc643,6.36,ng
dccd2769-2c95-46f0-9f47-230bfdc35a71,9.36,ru
0cdc9d99-fc9e-4cab-a8ff-5e49fd99f750,4.24,jp
de0f0990-41d0-493d-965e-db43adab8a97,37.32,fi
dd403605-f9d2-4ac8-8a08-b0a18b868b9e,4.78,vn
2adff5ac-7c27-40ca-a5e6-5ed927e15bd5,61.99,sa
c65cab18-bea0-4e64-9225-0b02415a610c,4.7,jp
6020a75e-1b6f-428f-89d0-5b761a3121c5,26.58,au
841f68e2-af1c-404d-b54d-839bec518046,2.79,no
9fa1e9c1-cab1-42da-8adc-60b60bb55bd3,720.21,au
8118fb62-bcf9-4a86-8dbe-fefedddc6316,5.74,jp
